Title,Description,URL
香港-持牌銀行-客戶定期存款 | 香港-市場指標 | 圖組 | MacroMicro 財經M平方,"持牌銀行是香港唯一可經營銀行業務的機構，其中可從客戶定期存款變化看出，客戶對於未來景氣的樂觀程度。

當客戶預期景氣較為樂觀時，定期存款增量將會減少，投資、消費將會增加。
當客戶預期景氣較為悲觀時，定期存款增量將會增加，投資、消費將會減少。
",https://www.macromicro.me/collections/1626/hk-finance-relative/14181/hk-licensed-banks-demand-of-customer-time
中國-房地產竣工面積 | 中國-房地產 | 圖組 | MacroMicro 財經M平方,房屋竣工面積是指一段時間內已按照合同及設計要求完工，並達到供人使用條件的房屋。由於多數竣工面積屬於預售屋，可用來觀察中國預售屋市場的完工及交付狀況。,https://www.macromicro.me/collections/26/cn-house-relative/56643/cn-floor-space-of-real-esate-completed
中國-人行資產端 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"中國人行（PBoC）資產端結構主要由外匯資產和對其他存款性公司債權所組成。 2015 年新興市場風暴，外匯資產受到資本大量外流，而大幅下滑，人行透過公開市場操作、降準、中期借貸便利(MLF) 等政策工具，提供長、中、短期流動性來投放貨幣，以抵銷外匯資產的流失，因此對其他存款性公司債權佔總資產比重逐漸上升。

外匯占款：
人行所持有國外資產（外匯、貨幣黃金、其他國外資產）中最主要的資產，為人行收購外匯資產而相應投放的本國貨幣。由於人民幣是非自由兌換貨幣，外資引入後需兌換成人民幣才能進入流通使用，從而形成了外匯占款，為 2015 年前人行投放基礎貨幣的主要渠道，近年處於穩定波動。

對其他存款性公司債權：
人行對商業銀行、政策性銀行等其他存款性公司的再貼現、再貸款、逆回購以及常備借貸便利（SLF）、短期流動性調節工具（SLO）、中期借貸便利（MLF）、臨時流動性便利（TLF）、定向中期借貸便利（TMLF）等一系列貨幣政策工具的餘額，為近年人行主要投放基礎貨幣的主要渠道。",https://www.macromicro.me/collections/31/cn-finance-relative/17671/cn-major-assets-of-pboc-balance-sheets
香港-實質GDP 年增率-細項經濟活動 | 中國-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,香港製造業基本已全數移往中國，因此香港目前經濟結構以服務業主導，而從細項可以看出香港的經濟增長動能以外貿、金融服務、房地產、旅遊相關為主。,https://www.macromicro.me/collections/22/cn-gdp-relative/13819/hk-real-gdp-economic-activity
中國-貸款市場報價利率(2015 年後基準) | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"貸款市場報價利率（LPR）由 18 家報價行按照 MLF 利率加點形成的方式報價，加點程度則銀行考慮本身資金成本、風險等，加強貨幣市場利率向貸款利率的傳導。 LPR 利率每月 20 日九點半公佈，目前 LPR 包括一年期和五年期以上兩個品種，分別反映短期和中長期實際貸款利率的重要參考指標。

備註：中國人行宣布自 2020 年起各金融機構不得簽訂參考「貸款基準利率」定價的浮動利率貸款合約，浮動利率參考基準一律改為「貸款市場報價利率(LPR)」。",https://www.macromicro.me/collections/31/cn-finance-relative/13442/cn-loan-prime-rate
中國-房地產開發投資(到位資金) | 中國-房地產 | 圖組 | MacroMicro 財經M平方,"房地產開發企業本年到位資金為房企實際可用於房地產開發的各種貨幣資金及來源渠道，可細分為國內貸款、利用外資、自籌資金、定金及預收款、個人按揭貸款和其他資金。

註：未公佈 1 月份數據 ，其餘月份為當年度累計。",https://www.macromicro.me/collections/26/cn-house-relative/272/cn-sources-of-total-funds-of-enterprises-for-real-estate-development
中國-李克強指數vs.滬深300 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,"前任中國國務院總理李克強，於 2007 年提及喜歡用「鐵路貨運量」、「用電量」及「銀行貸款發放量」判斷經濟形勢，後由英國《經濟學人》於 2010 年首次提出「李克強指數」這個概念。

M平方則根據花旗、 Wind 等主流機構的定義，將「鐵路貨運量」、「第二產業用電量」及銀行「中長期貸款」年增率，分別依 25% 、 40% 及 35% 的權重進行編製計算。（* 1 月數據不公佈）",https://www.macromicro.me/collections/25/cn-industry-relative/778/mm-cn-li-keqiang-index
中國-城市地鐵客運量 v.s. 社零銷售 | 中國-月度經濟數據 | 圖組 | MacroMicro 財經M平方,"中國地鐵信息概覽網站會統計主要城市的每日地鐵客流量，可以衡量中國居民的出行頻率，並以此來判斷服務類消費的情況，伴隨第三產業在中國經濟中的佔比越來越高，跟蹤服務消費的重要性也逐步提升。

地鐵客運量，屬於每週公佈的數據，將中國四大一線城市的地鐵客運數據以月平均的方式轉換，再計算其年增率，會發現該數據與月中數據當中，衡量內需消費的社會零售銷售存在相關性，地鐵客運更新速度快、更新頻率高的特性，讓我們能提前判斷未來一期的社會零售表現情況。",https://www.macromicro.me/collections/21031/china-monthly-economic-data/101740/subway-passenger-volume
中國-GDP各細項比重 | 中國-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"中國目前的經濟結構仍是以投資為主軸，消費作為第二引擎，可搭配社會零售、固定投資等數據做觀察
",https://www.macromicro.me/collections/22/cn-gdp-relative/984/cn-gdp-percentage
中國-汽車製造業利潤 v.s. 汽車零售 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,中國工業企業中的汽車製造業利潤，與國內車市需求狀況具有較高的關聯性。,https://www.macromicro.me/collections/25/cn-industry-relative/100978/china-auto-industry-profits-vs-auto-sales
中國-電子業利潤 v.s. 全球電子產品週期 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,中國的計算機、通信和電子設備產業，包含電腦、手機的整機製造，積體電路、內存、液晶面板等電子零組件製造，通俗來講就是電子業，中國自加入 WTO 以來逐步成為世界工廠，尤其是在消費性電子領域，其國內電子業相關企業的利潤變化，也與全球電子產品週期（半導體設備出貨金額循環）關係密切。,https://www.macromicro.me/collections/25/cn-industry-relative/100979/china-communication-computers-electronic-equipment-industry-profits
中國-原材料購進&出廠價格 vs. PPI(年增率) | 中國-物價 | 圖組 | MacroMicro 財經M平方,"原材料購進價格、出廠價格指數為中國製造業 PMI 中的兩個細項，以 50 為分界點，當兩者大於 50，代表企業認為未來原材料價格、出場廠價格上升；當兩者小於 50，代表企業認為未來原材料價格、出場廠價格下降。

這兩筆數據是調查企業對未來工業原材料價格變化的看法，對生產者價格指數（ PPI）有較強的領先性。",https://www.macromicro.me/collections/24/cn-price-relative/17665/cn-pmi-main-raw-material-purchase-price-vs-ppi-yoy
中國-製造業採購經理人指數 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,"中國 PMI 通過對企業採購經理的月度調查結果統計匯總、編製而成的指數，涵蓋企業採購、生產、流通等各個環節，能反映全體製造業景氣，由五個細項（權重）加權計算組成，分別為新訂單（30％）、產出（25％）、從業人員（20％）、供應商配送時間（15％）、原材料庫存（10％），均以 50 作為分界點，50 以上代表景氣擴張，50 以下代表景氣衰退。此外，

中國 PMI 分為兩個版本：
1.官方製造業 PMI：
由中國物流與採購聯合會和中國國家統計局統計發布，調查樣本超過 3000 家，以大中型企業為主。

2.財新製造業 PMI：
調查樣本企業 500 家，以中小型以及出口導向型企業為主。

根據量化統計，當官方及財新版本出現背離時，通常代表經濟的波動加劇，且因官方 PMI 的採樣範圍更廣，波動性相較於財新 PMI 來的小，與工業增加值的相關性也更高。
",https://www.macromicro.me/collections/25/cn-industry-relative/232/cn-pmi-caixin
中國-鋼材產量 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,"工業增加值中的鋼材產量變化，容易受到基建、房地產投資影響。（單位：萬噸）

*二月數值為一、二月累計",https://www.macromicro.me/collections/25/cn-industry-relative/318/cn-china-output-of-rolled-steel
香港-製造業PMI | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,香港製造業 PMI 通過對企業採購經理的月度調查結果統計匯總、編製而成的指數，產業範圍涵蓋製造業、建築業與服務業，能反映香港整體經濟景氣變化，由五個細項（權重）加權計算組成，分別為新訂單（30％）、產出（25％）、就業人數（20％）、供應商交期（15％）、採購庫存（10％），均以 50作為分界點，50以上代表景氣擴張，50以下代表景氣衰退。,https://www.macromicro.me/collections/25/cn-industry-relative/12351/hong-kong-pmi
中國-CPIvs.PPI | 中國-物價 | 圖組 | MacroMicro 財經M平方,CPI 除了可以反映終端消費者的需求狀況，也反映著中國下游民營企業的獲利狀況，例如電子設備、醫藥製造、食品紡織等等。而上游原物料和資源主要是被少數國企所壟斷，包括油氣開採、煤炭採礦、石油加工等等，因此 PPI 可作為國企的盈利指標。,https://www.macromicro.me/collections/24/cn-price-relative/38939/china-cpi-vs-ppi
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/22/cn-gdp-relative/21469/cn-the-urban-surveyed-unemployment-rate
中國-居民消費價格[CPI] | 中國-物價 | 圖組 | MacroMicro 財經M平方,中國CPI年增率及細項，生產者出廠及購進價格等。,https://www.macromicro.me/collections/24/cn-price-relative
中國-商品房銷售 | 中國-房地產 | 圖組 | MacroMicro 財經M平方,判斷中國房市景氣，包括商品房銷售、房地產開發、新開工、土地購置、房價等指標,https://www.macromicro.me/collections/26/cn-house-relative
Title not found,Meta description not found,https://www.macromicro.me//en.macromicro.me/collections/27/cn-trade-finance-relative
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/23/cn-consumption
中國-未貼現銀行承兌匯票 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"銀行承兌匯票、商業承兌匯票進行貼現形成票據融資，而未進行貼現的則稱為未貼現銀行承兌匯票，為貿易商常用的短期融資工具，為銀行的表外融資項目。

",https://www.macromicro.me/collections/31/cn-finance-relative/8328/china-undiscounted-banker-acceptances
中國-非製造業採購經理人指數 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,"中國非製造業 NMI 涵蓋企業採購、生產、流通等各個環節，能反映非製造業景氣，以 50 作為分界點，50 以上代表景氣擴張，50 以下代表景氣衰退。此外，中國非製造業 NMI 分為官方和財新兩個版本，分別代表大型企業以及民間企業的狀況。官方樣本包含非製造業的 43 個行業大類，4200 家調查樣本

註：財新服務業 PMI 通常會較官方晚兩天發布",https://www.macromicro.me/collections/25/cn-industry-relative/233/cn-nmi-caixin
香港-服務出口 | 中國-對外貿易 | 圖組 | MacroMicro 財經M平方,香港服務出口佔總出口 16%，以運輸、旅遊、金融服務為主。,https://www.macromicro.me/collections/27/cn-trade-finance-relative/13698/hk-exports-of-services
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/25/cn-industry-relative/229/cn-value-added-of-industry-pmi
Title not found,Meta description not found,https://www.macromicro.me//en.macromicro.me/collections/22/cn-gdp-relative/21469/cn-the-urban-surveyed-unemployment-rate
中國-月度經濟數據-主要房地產指標 | 中國-月度經濟數據 | 圖組 | MacroMicro 財經M平方,"中國房市數據，與固定資產投資、工業增加值及社會零售銷售數據，在每個月的中旬同時由統計局公佈，為月中數據當中最關鍵硬數據之一。 1998 年，中國開始全面實施城鎮住房的改革，房地產行業全面走向市場化模式，進入商品房時代，並開始於每個月中旬，定期公佈房市相關數據。

房市數據主要包含幾個主要的指標：
1、房地產企業的投資、開工、施工、竣工及資金鏈情況。
2、居民的商品房銷售情況",https://www.macromicro.me/collections/21031/china-monthly-economic-data/58844/china-real-estate-indicators
中國-固定資產投資完成額-按兩大模式區分 | 中國-投資 | 圖組 | MacroMicro 財經M平方,"將固定資產投資，按照不同的工作內容和實現方式作區分，可大致分為建築安裝工程，設備工具器具購置兩大部分。

建築、安裝工程：指房屋、建築物的建造工程，機械設備的安裝，以及鐵路、道路的鋪設，礦井的開鑿及石油管道的架設等。其中，建築工程又稱建築工作量。這部分投資額必須興工動料，通過施工活動才能實現；安裝工程指各種設備、裝置的安裝工程，又稱安裝工作量（不包括被安裝設備本身價值）。


設備、工具、器具購置：主要包含購置或自製之設備、工具、器具的價值",https://www.macromicro.me/collections/30/cn-investment-relative/107434/cn-investment-actually-completed-fixed-assets-divided-by-work-content-and-implementation-method
中國-月度經濟數據-消費、投資、工業與房市 | 中國-月度經濟數據 | 圖組 | MacroMicro 財經M平方,"中國國家統計局於每個月的中旬（約 15 號左右），公佈中國每個月最重要的四項總體經濟硬數據，簡稱「月度經濟數據」或「月中數據」：

1、社會零售銷售總額：衡量居民的消費內需，主要反映的是商品消費情況，也可以簡稱為「私人消費」、「民間消費」
2、固定資產投資完成額：是指以貨幣形式表現，一定時期內全社會建造和購置固定資產的工作量，也可以簡稱為「資本形成」，其中基建、房地產和製造業三項投資，就佔據其中 7 ~ 8 成。
3、工業增加值：即 GDP 附加價值中，由工業生產所創造的價值，其中以製造業增加值為主。
4、房市數據：房地產綜合景氣指數，是由投資額、到位資金、土地出讓收入、完成土地開發面積、空置面積、新開工面積、施工面積及銷售價格等，八個細項指標合成的指標，能綜合反映全國房地產行業的運行情況，超過 100 表示房市處於景氣的狀態，100 以下則為不景氣。",https://www.macromicro.me/collections/21031/china-monthly-economic-data/88589/china-key-indicator
中國-居民活期存款 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"中國居民活期存款的變化，可以用來觀察居民對於未來景氣的樂觀程度。

當居民預期景氣較為樂觀時，活期存款增量將會上揚，投資、消費將會增加。
當居民預期景氣較為悲觀時，活期存款增量將會下降，投資、消費將會下降。",https://www.macromicro.me/collections/31/cn-finance-relative/5038/china-demand-deposits
香港-私人住宅租金指數 | 中國-房地產 | 圖組 | MacroMicro 財經M平方,香港私人住宅為設有專用煮食設施、浴室和廁所的獨立居住單位，並不包括公共房屋發展項目，官方私人住宅租金價格指數（年增率）能觀察租價長期變化趨勢，租金價格統計不包含括稅、管理費及其他費用。,https://www.macromicro.me/collections/26/cn-house-relative/13963/hk-rental-indices-of-private-domestic
中國-一線城市-地鐵客運量（週平均） | 中國-月度經濟數據 | 圖組 | MacroMicro 財經M平方,"中國地鐵信息概覽網站會統計主要城市的每日地鐵客流量，可以衡量中國居民的出行頻率，並以此來判斷服務類消費的情況，與社零數據中的餐飲收入存在一定相關性。伴隨第三產業在中國經濟中的佔比越來越高，跟蹤服務消費的重要性也逐步提升。

本圖透過對北京、上海、廣州和深圳四大一線城市地鐵客運量的追蹤，可以一窺防疫優化後中國消費復甦的進展。",https://www.macromicro.me/collections/21031/china-monthly-economic-data/74554/china-tier-1-cities-subway-passenger-traffic-weekly-average
中國-累計發電總量 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,中國發電量全球第一，發電結構長期以來煤炭（火力）發電為主，佔總發電量的 6 成以上，第二大發電方式為水力發電佔 15% 左右，其餘核能、風能、太陽能及其他可再生能源發電比例偏低，但也處於快速成長階段。,https://www.macromicro.me/collections/25/cn-industry-relative/95906/china-production-generation-value-cumulative
中國-他線城市房價(年增率) | 中國-房地產 | 圖組 | MacroMicro 財經M平方,此房價使用新建商品住宅價格（年增率），反映二、三線城市房價長期變化趨勢。,https://www.macromicro.me/collections/26/cn-house-relative/646/cn-second-tier-city-housing-price-newly-consructed-commercial-residential-buildings-yoy
中國-規模以上工業企業利潤總額 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,"中國工業企業利潤指企業在生產經營過程中各種收入扣除各種費用後的盈餘，反映企業在報告期內實現的盈虧總額，統計範圍為年主營業務收入為 2000 萬元及以上的工業企業，若工業需求強勁，或價格上升，均有助於工業企業利潤增長。

註：未公佈 1 月份數據 ，其餘月份為當年度累計",https://www.macromicro.me/collections/25/cn-industry-relative/259/cn-industrial-enterprises-total-profits
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/1626/hk-finance-relative
中國-PPI v.s. 工業企業產成品存貨 | 中國-製造/服務 | 圖組 | MacroMicro 財經M平方,"M平方觀察中國 PPI 、工業企業產成品庫存的循環，大約三至四年一次，庫存循環主要可分為去庫存、補庫存兩大階段。

去庫存階段：由於市場需求萎縮，導致廠商進行削減庫存的動作，產成品庫存開始顯著下降，同時拉貨動能的消退也帶動 PPI 出現滑落

補庫存階段：市場需求逐漸復甦，廠商對於未來展望轉趨樂觀，進而帶動廠商進行補庫存的動作，產成品存貨明顯增加，拉貨需求的改善則帶動 PPI 向上。",https://www.macromicro.me/collections/25/cn-industry-relative/14703/cn-industry-finished-goods-inventory-accumulated-ppi
中國-建築業PMI | 中國-房地產 | 圖組 | MacroMicro 財經M平方,"中國官方建築業 PMI 為非製造業中的重要組成項目之一，透過對建築業的採購經理人來觀察中國未來房地產景氣的好壞，也可用來反映政府對於基建投入的狀況。
",https://www.macromicro.me/collections/26/cn-house-relative/45519/cn-construction-pmi
中國-零售銷售-餐飲、商品 | 中國-消費 | 圖組 | MacroMicro 財經M平方,"中國社會消費品零售銷售（Retail Sales of Consumer Goods）按照消費類型分為「餐飲收入」和「商品零售」兩大類，以商品零售為最大宗。


註：2 月數據為 1、 2 月累計",https://www.macromicro.me/collections/23/cn-consumption/293/cn-retail-sales-of-consumer-goods-revenue-from-meals-retail-trade-growth-rate
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/30/cn-investment-relative
中國-固定資產投資-汽車製造業 | 中國-投資 | 圖組 | MacroMicro 財經M平方,"中國為全球最大的汽車「消費」與「生產」市場，從中國汽車製造業的固定資產投資金額，可以反映車企對全球汽車產業景氣榮枯的未來預期。

註：未公佈 1 月份數據，其餘月份為當年度累計",https://www.macromicro.me/collections/30/cn-investment-relative/302/cn-china-investment-in-fixed-assets-manufacture-of-cars
香港-最優惠貸款利率 | 香港-市場指標 | 圖組 | MacroMicro 財經M平方,"香港最優惠利率（Prime Rate）是銀行給最重要或信用質素最佳的客戶放貸的基本貸款利率，而對普通客戶通常是在此基礎上加上一個溢價，通常最優惠利率會高於同業拆款利率，過去是由銀行公會開會決定的，但在利率協議取消後，改由個別銀行的商業決定。這邊以香港最大發鈔銀行-匯豐銀行所報利率。
",https://www.macromicro.me/collections/1626/hk-finance-relative/14847/hk-prime-rate
Title not found,Meta description not found,https://www.macromicro.me//www.macromicro.me/collections/31/cn-finance-relative
"中國-三大產業增加值(當年累計值, 年增率) | 中國-GDP綜合指標 | 圖組 | MacroMicro 財經M平方","中國三大產業主要分類如下：
第一產業：農業、林業、牧業和漁業
第二產業：製造業、採礦業、建築業和公共工程等，為 GDP 第二大項。
第三產業：商業、金融、保險、不動產業、運輸、通訊業等，為 GDP 最大項。

中國政府逐步調整產業結構，在 GDP 占比中，第三產業增加值於 2013 年正式超過第二產業，並逐漸拉大差距。
",https://www.macromicro.me/collections/22/cn-gdp-relative/231/cn-china-gdp-value-added-primary-secondary-tertiary-industry
中國-商品房銷售 | 中國-房地產 | 圖組 | MacroMicro 財經M平方,"中國商品房銷售面積、金額為期間內出售新建商品房屋的合同總面積、總價款，也就是雙方簽署的正式買賣合同中所確認的建築面積、總價款，商品房銷售面積、金額增速為房市需求的重要觀察指標，商品房銷售狀況決定房企資金回籠，進而影響房企拿地、投資意願。

註：未公佈 1 月份數據 ，其餘月份為當年度累計。",https://www.macromicro.me/collections/26/cn-house-relative/273/cn-commercialized-buildings-sold
香港-人民幣拆放利率 | 香港-市場指標 | 圖組 | MacroMicro 財經M平方,"香港人民幣拆放利率，是香港金融市場上的銀行與銀行同業之間人民幣的拆出、借入資金的利率，可觀察金融市場的流動性。

當利率上升，反映資金流動性趨緊，
當利率下降，反映資金流動性寬鬆。",https://www.macromicro.me/collections/1626/hk-finance-relative/3753/china-hibor-cnh
中國-PMI新出口訂單vs.出口 | 中國-對外貿易 | 圖組 | MacroMicro 財經M平方,"中國 PMI 新出口訂單為官方製造業 PMI 的細項指數，以 50 為一個分界點，50 以上表示景氣擴張，50 以下則為景氣衰退，與中國出口增速變化相關性高，可做為中國出口表現的領先指標

當新出口訂單指數＞50，代表企業對於未來出口訂單需求樂觀，出口增速向上。
當新出口訂單指數＜50，代表企業對於未來出口訂單需求悲觀，出口增速向下。
",https://www.macromicro.me/collections/27/cn-trade-finance-relative/4694/china-pmi-vs-exports
中國-月度經濟數據-社會消費品零售銷售 | 中國-月度經濟數據 | 圖組 | MacroMicro 財經M平方,"中國社會消費品零售銷售（ Retail Sales of Consumer Goods ），與固定資產投資、工業增加值及房市數據，在每個月的中旬同時由統計局公佈，屬於 GDP 增長「三駕馬車」（消費、投資和出口）中的重要一環，為「月度經濟數據」當中最關鍵的硬數據之一。

該數據主要指企業通過交易販售給個人 、用於非生產 / 非經營用的「 實物商品 」金額 ，以及提供「 餐飲服務 」所取得的收入金額 ，包括實物商品網上零售額 ，但不包括非實物商品網上零售額 。調查方式分別針對限額以上單位進行全數調查 ，對限額以下單位進行抽樣調查 。
 
中國民間消費占 GDP 比重近四成 ，社會消費品零售銷售代表的是中國零售市場的變化 ，反映中國需求強弱 ，也反映一國人民的生活水平以及消費購買力。

註 ：要注意的是社會消費品並不包含服務業消費，同時，統計局自 2012 年後不再分別 1 月、 2 月的數據，，之後的 2 月數據皆為 1、 2 月的累計值。 ",https://www.macromicro.me/collections/21031/china-monthly-economic-data/228/cn-china-total-retail-sales-of-consumer-goods
中國-貸款市場報價利率(2015 年後基準) | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,觀察中國市場流動性、融資狀況，數據包括LPR利率、存準率、人行資產負債表、貨幣供給、社會融資、居民及企業存款等。,https://www.macromicro.me/collections/31/cn-finance-relative
香港-人民幣拆放利率 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"香港人民幣拆放利率，是香港金融市場上的銀行與銀行同業之間人民幣的拆出、借入資金的利率，可觀察金融市場的流動性。

當利率上升，反映資金流動性趨緊，
當利率下降，反映資金流動性寬鬆。",https://www.macromicro.me/collections/31/cn-finance-relative/3753/china-hibor-cnh
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/21031/china-monthly-economic-data
中國-三大產業增加值(當季值) | 中國-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"中國三大產業主要分類如下：
第一產業：農業、林業、牧業和漁業
第二產業：製造業、採礦業、建築業和公共工程等，為 GDP 第二大項。
第三產業：商業、金融、保險、不動產業、運輸、通訊業等，為 GDP 最大項。

中國政府逐步調整產業結構，在 GDP 占比中，第三產業增加值於 2013 年正式超過第二產業，並逐漸拉大差距。",https://www.macromicro.me/collections/22/cn-gdp-relative/269/cn-china-gdp-value-added-primary-secondary-tertiary-industry
香港-貸款及墊款總額 | 香港-市場指標 | 圖組 | MacroMicro 財經M平方,"香港銀行貸款增長為流動性觀察指標之一，貸款發放量和經濟活動狀況息息相關。

當香港景氣狀況佳，自然使得經濟活動主體企業或個人對信貸需求增長的增強，同時也代表香港重要的金融服務業景氣熱絡。
當香港景氣狀況差，自然使得經濟活動主體企業或個人對信貸需求增長的減少，同時也代表香港重要的金融服務業景氣低迷。		
		
",https://www.macromicro.me/collections/1626/hk-finance-relative/14067/hk-total-loans-and-advances
 香港-消費者物價細項(年增率) | 中國-物價 | 圖組 | MacroMicro 財經M平方,"香港消費者物價指數（Consumer Price Index, CPI），從消費者角度反映住戶所購買的生活消費品、服務項目等價格變動，統計範圍包含食品、住屋、電力、燃氣及水、煙酒 、衣履、耐用物品 、雜項物品、交通 、雜項服務。主要以食品和住屋為最大權重。",https://www.macromicro.me/collections/24/cn-price-relative/13434/hk-cpi-items
香港-香港同業拆放利率 | 香港-市場指標 | 圖組 | MacroMicro 財經M平方,"香港港幣拆放利率 HIBOR 是香港金融市場上的銀行與銀行同業之間港幣的拆出、借入資金的利率，容易受到資金進出影響，能藉此觀察出市場上港幣的流動性。

當銀行向貨幣發行局出售外幣（即資金流入），貨幣基礎擴張，利率下降，代表銀行間資金流動性寬鬆。
當銀行向貨幣發行局買入外幣（即資金流出），貨幣基礎收縮，利率上升，代表銀行間資金流動性緊縮。

",https://www.macromicro.me/collections/1626/hk-finance-relative/3752/hkd-interest-settlement-rates
中國-居民定期存款 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"中國居民定期存款的變化，可以用來觀察居民對於未來景氣的樂觀程度。

當居民預期景氣較為樂觀時，定期存款增量將會減少，投資、消費將會增加。
當居民預期景氣較為悲觀時，定期存款增量將會增加，投資、消費將會減少。",https://www.macromicro.me/collections/31/cn-finance-relative/5039/china-time-other-deposits
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/27/cn-trade-finance-relative
中國-外商直接投資 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"中國商務部所公佈的外商直接投資數據，是指外國企業為獲得在中國本地市場的利益，所作的投資決策，該數據反映全球各國企業對中國市場的投資意願，中國境內龐大人口所帶來的內需市場，一直是各大跨國企業所無法忽視的。

備註：自 2023 年 7 月起，中國商務部暫時中斷公佈美元計價金額的公佈，人民幣計價的金額從 2014 年至今延續公佈。",https://www.macromicro.me/collections/31/cn-finance-relative/258/cn-foreign-direct-investment
中國-他線城市房價(月增率) | 中國-房地產 | 圖組 | MacroMicro 財經M平方,"此房價使用新建商品住宅價格 (月增率)，反映二、三線城市房價短期變化。
",https://www.macromicro.me/collections/26/cn-house-relative/647/cn-second-tier-city-housing-price-newly-consructed-commercial-residential-buildings-mom
中國-企業定期存款 | 中國-市場指標 | 圖組 | MacroMicro 財經M平方,"中國企業定期的變化，可以用來觀察企業對於未來景氣的樂觀程度。

當企業預期景氣較為樂觀時，定期存款增量將會下降，投資、消費將會增加。
當企業預期景氣較為悲觀時，定期存款增量將會上揚，投資、消費將會下降。",https://www.macromicro.me/collections/31/cn-finance-relative/5041/china-time-other-deposits-non-financial-enterprises
香港-失業率＆總就業人數 | 中國-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"失業率為失業人口佔整體勞動人口的比例，顯示香港整體的就業狀況，失業率越低，代表就業狀況越好。

總就業人數是指，所有在統計前 7 天內有從事工作賺取薪酬或利潤，或有一份正式工作的 15 歲及以上人士。

",https://www.macromicro.me/collections/22/cn-gdp-relative/13973/hk-unemployment-rate-seasonally-adjusted-employed-persons
香港-服務出口-產業(年增率) | 中國-對外貿易 | 圖組 | MacroMicro 財經M平方,香港服務出口主要產業占比，主要以旅遊、運輸及金融為主。,https://www.macromicro.me/collections/27/cn-trade-finance-relative/13702/hk-exports-of-services-industries-yoy
香港-消費者物價(開支別) | 中國-物價 | 圖組 | MacroMicro 財經M平方,"香港消費者物價指數（Consumer Price Index, CPI），依據住戶開支高低細分為甲類、乙類及丙類 CPI，反映通膨對不同支出組別的住戶影響。

1. 甲類：（涵蓋香港 50% 住戶）
每月平均開支 6,700 ~ 28,700 港元。

2. 乙類：（涵蓋香港 30% 住戶）
每月平均開支 28,700 ~ 49,600 港元。

3. 丙類：（涵蓋香港 10% 住戶）
每月平均開支 49,600 ~ 94,200 港元。
",https://www.macromicro.me/collections/24/cn-price-relative/13432/hk-cpi-expenditure
中國-長江三峽大壩水庫-水位 | 中國-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"中國長江三峽水利樞紐工程，又稱為三峽大壩，為長江上游段建設的大型水利工程項目。

工程設計壩頂高程 185 公尺，防洪限制水位為 145公尺，而正常蓄水位和設計洪水位均為 175 公尺，防洪庫容 221.5 億立方公尺，校核洪水為 180.4公尺。

防洪限制水位：
水庫在汛期允許興利蓄水的上限水位，在常規防洪調度中是設計調洪計算的起始水位。

正常蓄水位：
水庫在正常運用情況下，為滿足興利要求應在開始供水時蓄到的高水位。

設計洪水位：
水庫在正常運用情況下，允許達到的最高水位。

校核洪水位：
水庫遇到大壩的校核洪水時，在壩前達到的最高水位，它是水庫在非常運用情況下，允許臨時達到的最高洪水位，是確定大壩頂高及進行大壩安全校核的主要依據。
",https://www.macromicro.me/collections/22/cn-gdp-relative/23487/cn-the-three-gorges-dam-water-stage
香港-商品進口-產品(年增率) | 中國-對外貿易 | 圖組 | MacroMicro 財經M平方,"香港前三大主要商品進口產品占比，以電動機械、儀器和用具及零件為最大宗，其次為通訊錄音及音響設備和儀器，以及辦公室機器和自動資料處理儀器。
",https://www.macromicro.me/collections/27/cn-trade-finance-relative/13764/hk-import-of-goods-products-yoy
