Title,Description,URL
英國-實質GDP | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,英國為世界第六大經濟體，是以服務業為導向的高度發展國家，同時也屬於內需消費型國家，消費占整體 GDP 總值約 65% 。,https://www.macromicro.me/collections/35/eu-gdp-relative/411/eu-uk-united-kingdom-real-gdp
歐元區-消費者物價指數(年增率)vs.售價預期 | 歐洲-物價 | 圖組 | MacroMicro 財經M平方,"​歐元區經濟信心指數由五大指數組成：工業信心、服務業信心、營建信心、零售貿易信心、消費者信心。

企業部門（工業、服務業、營建、零售貿易）底下的細項中，售價預期反映企業對未來三個月售價看法​。觀察圖表可發現售價預期領先 HICP 年增大約 4 到 8 個月反轉，主因價格通常透過上游原料成本、人力成本先傳導至企業，而後企業才加價傳導給消費者。​",https://www.macromicro.me/collections/38/eu-price-relative/92243/eu-euroarea19-hicp-yoy
歐元區-進口細項 (年增率) | 歐洲-對外貿易 | 圖組 | MacroMicro 財經M平方,"進口占歐元區整體 GDP 的 40 ~ 45%。觀察各細項進口年增表現，有助於了解歐元區經濟增長動能。

以下為主要進口細項與權重：

1. 食物：5 ~ 6％
2. 飲品、菸草：1%
3. 原油(非燃油)：3 ~ 4%
4. 礦業相關：10 ~ 15%
5. 化學產品：10 ~ 15%
6. 原物料製造：10 ~ 15%
7. 機械、交通運輸：30 ~ 35%",https://www.macromicro.me/collections/40/eu-trade-relative/473/eu-ea19-euro-area-import-items-yoy
德國-IFO商業景氣指數 | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"德國 IFO 經濟信心指數，由德國 CESifo 研究機構編製。每月 IFO 會針對德國各大產業，包括製造業、建築業、零售業、出口預期等進行經濟信心及未來展望的調查，並公佈最終編製的指數。

這份報告在市場上被視為德國景氣信心的重要指數，也可作為未來德國經濟成長的參考，以 100 作為榮枯分水嶺：100 以上代表德國整體景氣較為看好，反之則看壞。

德國 IFO 出口預期指數，同樣由 CESifo 研究機構編製，以 0 作為榮枯分水嶺，0 以上代表德國出口預期較為看好，反之則看壞。

註：2018 年 4 月起，CESifo 更改 ifo 商業景氣模型計算方式，新增服務業（權重 50.5%），並將原有細項權重調低（製造業調至 30.2% 、建築業調至 6% 、批發業調至 7.1% 、零售業調至 6.2%），此外也將基期改為 2015 年。",https://www.macromicro.me/collections/35/eu-gdp-relative/846/germany-ifo-busuness-climate-index
西班牙-經濟信心指數細項 | 歐洲-經濟信心指數 | 圖組 | MacroMicro 財經M平方,"西班牙經濟信心指數由五大指數組成：工業信心、服務業信心、消費者信心、營建信心、零售貿易信心。

指數在 0 以上，代表該細項為整體經濟信心指數提供「正貢獻」；指數在 0 以下，代表該係項為整體經濟信心指數提供「負貢獻」。

其中，西班牙各細項占歐洲區權重如下：

1. 工業信心：6 ~ 7%
2. 服務業信心：7 ~ 8%
3. 消費者信心：7 ~ 8%
4. 零售貿易信心：7 ~ 8%
5. 營建信心：8 ~ 9%",https://www.macromicro.me/collections/36/eu-economic-sentiment-relative/430/eu-es-spain-economic-sentiment-items
德國-採購經理人指數 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"IHS Markit 針對德國大約 400 家企業的採購經理人發放產業問卷，調查當月景氣和上月相比有什麼變化。指數即為經理人對於景氣看法的指標。

產業問券內容包含：「產出」、「新訂單」、「新出口訂單」、「積壓訂單」、「產出價格」、「成本價格」、「供應商交付時間」、「完成品庫存」、「採購數量」、「就業」、「未來產出」等。

針對上述各個細項，經理人要求回答增加、持平、下降。採購經理人指數即是依據上述產業問券結果所編製而成，並可用來監控產業經濟的發展。

大於 50，代表採購經理人「看好」該產業景氣成長；反之，小於 50，則代表採購經理人「看衰」該產業景氣成長。

註：德國 PMI 每月公佈兩次，通常發佈於月底和月初，月底為該月初值，月初為上月終值。",https://www.macromicro.me/collections/42/eu-industry-relative/500/eu-de-germany-pmi
歐元區-非金融機構放貸 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐元區非金融機構放貸是目前歐元區整體企業對於資金的需求量。

一般而言，非金融機構放貸若處於正成長，代表整體景氣趨勢向上；反之，若處在負成長，則代表整體景氣趨勢向下。",https://www.macromicro.me/collections/43/eu-market-relative/515/eu-ea19-euro-area-loans-to-non-financial-cooperations
英國-受薪僱員人數 | 歐洲-消費/就業 | 圖組 | MacroMicro 財經M平方,英國統計局發布的就業報告中另外公佈「受薪僱員人數」，相較於同日公佈的失業率領先一個月，且失業率為統計 3 個月平均，「受薪僱員人數」可較為即時追蹤英國就業狀況。,https://www.macromicro.me/collections/37/eu-consumption-relative/30875/uk-paid-employees-number
歐元區-製造業&非製造業指數 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,每月定期對採購經理人發放產業問卷，反映經理人對於景氣看法的指標。,https://www.macromicro.me/collections/42/eu-industry-relative
英國-央行購債量 | 英國-市場指標 | 圖組 | MacroMicro 財經M平方,"英國央行資產購債措施（Asset Purchase Facility, APF）是英國央行寬鬆挹注流動性的 QE 工具，其資產組成主要為英國政府公債，其次為少量的投資等級公司債。

值得注意的是 2019/1/23 號以前，期限再融資操作工具（Term Funding Scheme, TFS）也併入這項資產負債表內，因此 2019/1/23 號當週出現約 1,200 億英鎊的減少，屬於「會計表認列」問題，而非英國央行進行縮表，可忽略不計。",https://www.macromicro.me/collections/6509/uk-market-relative/26708/boe-total-apf
歐元區-消費者物價指數(HICP) | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐元區調和消費者物價指數（HICP）年增率代表整體歐元區通貨膨脹的壓力，與歐央行的政策發展息息相關。

歐洲央行設定的穩定通膨區間為 2% ，若通膨低於目標通膨，歐央行偏好採取相對寬鬆的貨幣政策。",https://www.macromicro.me/collections/43/eu-market-relative/441/eu-ea19-euro-area-hicp-consumer-price
英國-隔夜指數掉期[OIS]利差 | 英國-市場指標 | 圖組 | MacroMicro 財經M平方,"隔夜指數掉期[OIS]利差：長天期隔夜指數掉期 - 隔夜指數掉期（1 個月期）

OIS 是將一段時間的固定利率與隔夜利率的平均值進行交換的合約。市場上的 OIS 利率指的是互換合約中的固定利率。

隔夜指數掉期也可以當作市場預期中央銀行目標利率的指標，當長短天期隔夜指數掉期利差值越大時，表示市場預期短期內央行調升基準利率的機率高，反之亦然。
",https://www.macromicro.me/collections/6509/uk-market-relative/61608/uk-ois-spread
德國-IFO GDP 季增率即時預估 | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"本圖數據為德國 IFO 經濟研究所對德國 GDP 季增率的即時預估，預估數值隨著組成變數更新而同步進行修正，並無固定更新頻率。

主要參考數據包含 GDP 、製造業生產與銷售、能源銷售、零售與批發銷售、製造業訂單、 IFO 德國商業景氣指數、 IFO 德國出口預期指數、 ZEW 經濟景氣指數、職位空缺、出口與進口、全球工業生產、全球貿易量。",https://www.macromicro.me/collections/35/eu-gdp-relative/68997/germany-ifo-gdp-nowcast
英國-工業生產指數 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"英國工業生產指數衡量工業部門的實質產出，工業產值占英國 GDP 約 15% ，可作為估計 GDP 的先行因子，並由該數據的變動計算景氣的走勢。

英國工業生產指數的細項及其權重區間如下：

1. 礦業：12 ~ 13%
2. 製造業：70 ~ 71%
3. 能源：10 ~ 11%
4. 其他公用事業：7 ~ 8%",https://www.macromicro.me/collections/42/eu-industry-relative/1857/uk-industrial-production
Title not found,Meta description not found,https://www.macromicro.me//www.macromicro.me/collections/6509/uk-market-relative
歐元區-GDP內涵(年增率) | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"歐元區是由歐盟 27 個成員國當中，採用「歐元」作為法定貨幣的 20 個國家所組成，為世界前三大的經濟體。歐元區實質 GDP 為剔除通膨影響的境內生產毛額，可以反映真實的經濟成長。

觀察 GDP 的內涵組成，可以了解長期經濟發展趨勢。一般而言，投資大幅增長可以提供長期經濟發展的動能，而消費項則則作為經濟發展的支撐。
",https://www.macromicro.me/collections/35/eu-gdp-relative/403/eu-ea19-euro-area-real-gdp-item
歐元區-生產者物價指數 | 歐洲-物價 | 圖組 | MacroMicro 財經M平方,生產者物價指數可視作企業生產成本，通常領先消費者物價。,https://www.macromicro.me/collections/38/eu-price-relative/17097/eurozone-ppi
歐元區-失業率 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐盟統計局與 35 個歐洲國家共同展開全歐洲最大的家庭抽樣調查：歐盟勞動力調查（EU labour force survey, EU-LFS）。參與國家負責蒐集調查，並向歐盟統計局提供國家勞動力調查的數據。每季進行超過 170 萬次的採訪，主要搜集方式以四種方式進行：個人訪問，電訪，網路訪問和自行管理的調查表。

每月公佈的失業率為 EU-LFS 中較為重要的短期指標（其他重要的就業市場數據多以季度為頻率公佈，較不即時），提供窺探就業市場的重要數據。",https://www.macromicro.me/collections/43/eu-market-relative/454/eu-ea19-euro-area-employment-relative
歐元區-消費者物價指數(HICP) | 歐洲-物價 | 圖組 | MacroMicro 財經M平方,歐元區調和物價指數年增率反映整體歐元區通貨膨脹的壓力，與歐央行的政策發展息息相關。,https://www.macromicro.me/collections/38/eu-price-relative
歐元區-零售銷售細項(年增率) | 歐洲-消費/就業 | 圖組 | MacroMicro 財經M平方,零售銷售是衡量消費支出最重要的指標，消費支出占歐元區 GDP 達五成，因此零售銷售亦可以反映歐元區整體經濟活動。,https://www.macromicro.me/collections/37/eu-consumption-relative/419/eu-ea19-euro-area-retail-sales-sorts-yoy
Title not found,Meta description not found,https://www.macromicro.me//en.macromicro.me/collections/6509/uk-market-relative
歐元區-消費者物價指數(HICP) | 歐洲-物價 | 圖組 | MacroMicro 財經M平方,"歐元區調和消費者物價指數（HICP）年增率代表整體歐元區通貨膨脹的壓力，與歐央行的政策發展息息相關。

歐洲央行設定的穩定通膨區間為 2% ，若通膨低於目標通膨，歐央行偏好採取相對寬鬆的貨幣政策。",https://www.macromicro.me/collections/38/eu-price-relative/441/eu-ea19-euro-area-hicp-consumer-price
歐元區-MM景氣衰退機率 | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"M平方根據歐元區主要經濟指標，並利用動態邏輯迴歸模型（Dynamic Logistic Regression Model）編製 MM 歐元區景氣衰退機率。主要參考變數有：諮商會同時指標、失業率、經濟信心指數、 MM 經濟預期指數等 6 項指標。
M平方參考經濟政策研究中心（ECPR）、 OECD 等機構研究定義歐元區經濟衰退，每次經濟衰退的情況不同，一般來說會伴隨 GDP 出現負成長、失業率上升、股市大跌等情況。
本指標於每月第 2 週週一更新當月最新數據，因成分變數延後公佈或修正值，絕對值將相應調整。亦將於每輪循環後追蹤最新金融環境判斷變數的有效性，以決定是否增加或減少相關變數。",https://www.macromicro.me/collections/35/eu-gdp-relative/108467/euro-area-mm-recession-probability
英國-支持升息與降息票委數 | 英國-市場指標 | 圖組 | MacroMicro 財經M平方,"英國央行貨幣政策委員會（Monetary Policy Committee, MPC）投票委員共有 9 位，此圖為每次利率決議票委支持升息與降息人數。

",https://www.macromicro.me/collections/6509/uk-market-relative/46474/uk-boe-mpc-vote
法國-經濟信心指數細項 | 歐洲-經濟信心指數 | 圖組 | MacroMicro 財經M平方,"法國經濟信心指數由五大指數組成：工業信心、服務業信心、消費者信心、營建信心、零售貿易信心。

指數在 0 以上，代表該細項為整體經濟信心指數提供「正貢獻」；指數在 0 以下，代表該係項為整體經濟信心指數提供「負貢獻」。

其中，法國各細項占歐洲區權重如下：

1. 工業信心：10 ~ 12%
2. 服務業信心：15 ~ 16%
3. 消費者信心：14 ~ 15%
4. 零售貿易信心：14 ~ 15%
5. 營建信心：14 ~ 15%",https://www.macromicro.me/collections/36/eu-economic-sentiment-relative/427/eu-fr-france-economic-sentiment
義西葡希-房價 | 歐洲-房地產 | 圖組 | MacroMicro 財經M平方,"房屋價格指數（HPI）反映住宅房地產市場的通貨膨脹，記錄住宅物業（公寓，獨立式住宅，聯排別墅等）的購買價格變化，包括新建房、現有房屋與住宅物業的土地部分。由於 HPI 只衡量市場價格，因此不包括自建住房。

註：OECD 房價指數針對歐洲統計局所編製之 HPI 進行平滑化處理。
",https://www.macromicro.me/collections/41/eu-estate-relative/370/eu5-house-price-oecd
德國-經濟信心指數 | 歐洲-經濟信心指數 | 圖組 | MacroMicro 財經M平方,"德國經濟信心指數代表德國企業及消費者對景氣的看法：

指數在 100 以上，代表各界對景氣看法「樂觀者」比例較多；指數在 100 以下，代表各界對景氣看法「悲觀者」比例較多。",https://www.macromicro.me/collections/36/eu-economic-sentiment-relative/422/eu-de-germany-economic-sentiment
歐元區-製造業&非製造業指數 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"製造業採購經理人指數由 IHS Markit 每月定期調查歐元區將近 3000 家製造業公司的採購經理人，包含德、法、義、西、荷、奧、愛、希等國。根據調查，此 8 個國家的製造業活動約占整個歐元區製造業活動的 85 ~ 90% 間。

服務業採購經理人指數由 IHS Markit 每月定期調查歐元區將近 2000 家私人服務業的採購經理人，包含德、法、義、西、愛等國。根據調查，這些國家約占歐元區私營部門服務業產出的 75 ~ 80% 之間。

指數大於 50，代表採購經理人「看好」該產業景氣成長；小於 50，則代表採購經理人「看衰」該產業景氣成長。",https://www.macromicro.me/collections/42/eu-industry-relative/499/eu-ea19-euro-area-pmi
歐元區-央行專業機構調查[SPF]-核心HICP通膨 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐洲央行專業機構調查 (ECB Survey of Professional Forecasters, SPF) 為歐洲央行每季針對中長期實質 GDP 、通膨、失業率進行的調查，受訪者為歐盟內部金融或非金融機構的專家。歐洲央行專業機構調查始於 1999 年，每年調查四次。 ",https://www.macromicro.me/collections/43/eu-market-relative/61540/ea-ecb-spf-core-hicp
Title not found,Meta description not found,https://www.macromicro.me//en.macromicro.me/collections/36/eu-economic-sentiment-relative/951/zew-economic-sentiment
歐元區-消費者物價細項(月增率) | 歐洲-物價 | 圖組 | MacroMicro 財經M平方,月增率相比年增率波動較大，主要受許多暫時性因素影響（如國際油價波動），因此較不容易判讀趨勢，故觀察通膨數據仍以年增率為優先。,https://www.macromicro.me/collections/38/eu-price-relative/445/eu-ea19-euro-area-hicp-consumer-price-index-items
歐元區-央行銀行信貸調查[BLS]-信貸需求 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐元區銀行信貸調查 (Euro Area Bank Lending Survey, BLS) 由歐洲央行發佈，主要調查項目為企業貸款、家庭消費貸款、家庭購屋貸款之信貸條件與需求，調查結果作為歐洲央行制訂貨幣政策的參考依據。

當信貸條件越高、需求越低，代表歐元區的信貸條件越為緊縮。",https://www.macromicro.me/collections/43/eu-market-relative/68526/ea-ecb-bls-credit-demand
歐元區-薪資成本(年增率) | 歐洲-消費/就業 | 圖組 | MacroMicro 財經M平方,"歐洲統計局（Eurostat）編製該指數，以顯示勞動力每小時總成本的短期變化。 該指數涵蓋除農業，林業，漁業，教育，衛生，社區，社會和個人服務活動以外的所有市場經濟活動。

 薪資成本包括工資總額，薪金，雇主的社會貢獻和稅金，扣除與就業相關的補貼。 ",https://www.macromicro.me/collections/37/eu-consumption-relative/1710/eurozone-salary-yoy
德國-IFO服務業調查 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"德國 IFO 服務業景氣指數，由德國 CESifo 研究機構編製。每月 IFO 會針對德國各大產業，包括製造業、服務業、建築業、零售業、出口等進行經濟信心及未來展望的調查，並公佈最終編製的指數。

德國服務業調查中主要有「現況」與「預期」兩個細項，兩者再加權平均得到「景氣指數」，該數據以 0 作為榮枯分水嶺：0 以上代表德國服務業景氣較為看好，反之則看壞。
",https://www.macromicro.me/collections/42/eu-industry-relative/49469/germany-ifo-services-survey
德國-工業生產指數細項(年增率) | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"工業生產指數由德國各州政府每月從超過 50 名以上雇員的工業蒐集數據建置而成，整體累積超過 6,000 樣工業產品，覆蓋德國 80% 以上的工業生產。

工業產出數據經過物價調整以計算實質工業產出，各細項及權重如下：

1. 交通運輸：21 ~ 23％
2. 化學品和藥品：10 ~ 12％
3. 機械：10 ~ 12％
4. 紡織和服飾：1 ~ 2％
5. 電機設備：5 ~ 6％
6. 金屬製品：5 ~ 6％
7. 紙類：2 ~ 3％",https://www.macromicro.me/collections/42/eu-industry-relative/7809/germany-output-detail
Title not found,Meta description not found,https://www.macromicro.me//en.macromicro.me/collections/42/eu-industry-relative
歐元區-系統壓力綜合指標 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐元區系統壓力綜合指標（Composite Indicator of Systemic Stress, CISS）與歐元區主權債務壓力綜合指標（Composite Indicator of Systemic Sovereign Stress, SovCISS）均為歐洲央行判別歐元區金融壓力的參考指標，CISS 為日資料，參考變數包含銀行類股股價與估值、各國公債與公司債利差與波動率、歐元匯率波動率等；SovCISS 為月資料，參考變數為各國公債長短期利差、利率波動率、公債買賣價差。

歐洲貨幣政策轉向緊縮、經濟成長下修、各國主權債或企業債出現違約風險時，往往會使 CISS 或 SovCISS 指數走升，根據歷史經驗，當歐洲金融壓力升高到一定水準時，將使歐洲央行調整貨幣政策以緩解金融市場壓力，如 2011 ~ 2012 年歐債危機，歐洲央行降息並推出直接貨幣交易（OMT）等救市政策，2015 ~ 2016 年歐洲央行降息並推出資產購買計劃（APP），2020 年歐洲宣布推出緊急資產購買計劃（PEPP）。",https://www.macromicro.me/collections/43/eu-market-relative/53532/ecb-ciss
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/6509/uk-market-relative
英國-進出口 | 歐洲-對外貿易 | 圖組 | MacroMicro 財經M平方,英國主要出口商品為機械設備、汽車，貿易合作夥伴以美國、德國、法國為主。,https://www.macromicro.me/collections/40/eu-trade-relative/480/eu-uk-united-kingdom-import-export
德國-進出口 | 歐洲-對外貿易 | 圖組 | MacroMicro 財經M平方,"德國自 60 年代開始，進出口貿易持續維持順差，出口占德國 GDP 的 45 ~ 50%，進口約 40 ~ 45%。

出口來自於汽車、工具機，貿易合作夥伴以美國、中國、法國為主。",https://www.macromicro.me/collections/40/eu-trade-relative/476/eu-de-germany-import-export
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/36/eu-economic-sentiment-relative/951/zew-economic-sentiment
ZEW通膨預期 | 歐洲-經濟信心指數 | 圖組 | MacroMicro 財經M平方,"ZEW 經濟景氣指數由位於德國的歐洲經濟研究中心（ZEW）訪問超過 300 名來自銀行、保險公司、特定產業財務部門的專業人士，針對未來六個月的通膨、利率、匯率、股市和油價等五個項目進行評估，其數值反映分析師對市場預測樂觀與悲觀的比例，通常於每個月第 3 週公佈最新數據。

指數大於 0 ，代表「多數受訪者認為通膨會上升」，小於 0 則表示「多數受訪者認為通膨會下降」",https://www.macromicro.me/collections/36/eu-economic-sentiment-relative/23972/zew-inflation-expectations
Title not found,Meta description not found,https://www.macromicro.me//en.macromicro.me/collections/37/eu-consumption-relative
英國-GDP內涵(年增率) | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,"英國為世界主要經濟體，是以服務業為導向的高度發展國家，同時也屬於內需消費型國家，消費占整體 GDP 總值約 65% 。

圖表數據由英國統計局公佈，其中消費包含家庭與非營利組織支出（Household & Non-profit Institutions Final Consumption Expenditure）、投資包含固定資本形成、存貨變動、收購項目（Total Gross Capital Formation, Changes in Inventories and Acquisitions less Disposals of Valuables）、政府支出為終端政府消費支出（General Government: Final Consumption Expenditure），數據年增率皆由經季調的實質性產出換算而來。",https://www.macromicro.me/collections/35/eu-gdp-relative/413/eu-uk-united-kingdom-gdp-items-growth-rate
歐洲-10年期公債殖利率 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"債券殖利率受景氣影響。

若歐洲整體景氣低迷，市場資金將流向避險資產，債券價格上漲，壓抑殖利率上升空間；反之，若歐洲整體景氣熱絡，資金流向風險性資產，壓抑債券價格，殖利率上升。",https://www.macromicro.me/collections/43/eu-market-relative/535/eu-10-years-bonds-yield-rate-countries-in-europe
Title not found,Meta description not found,https://www.macromicro.me//www.macromicro.me/collections/43/eu-market-relative
歐洲央行總資產規模vs.超額流動性 | 歐洲-市場指標 | 圖組 | MacroMicro 財經M平方,"歐洲央行超額流動性（Excess liquidity）計算公式央行經常帳戶（current accounts ）加上存款機制帳戶（deposit facility）減去最低準備金要求的總金額。

歐洲央行在金融危機爆發前，總資產規模約莫為 1.4 兆歐元，期間經過「強化信貸措施」（ 2008 年）、「三年期 LTRO 」（ 2011 年至 2012 年）、「 APP 計劃」（ 2015 年至 2018 年、 2019 年 9 月重啟），再加上肺炎疫情的緊急疫情資產購買計畫「 PEPP 」( 2020 年至 2021 年 )，歐洲央行總資產規模呈現擴張，總規模擴大至 6 兆歐元以上，釋出的大量流動性也反映至歐元區超額流動性。",https://www.macromicro.me/collections/43/eu-market-relative/15481/eco-asset-vs-excess-reserve
英國-消費者物價指數 | 英國-市場指標 | 圖組 | MacroMicro 財經M平方,"英國消費者物價指數（CPI）主要反映英國通貨膨脹的壓力，而 CPIH 則在 CPI 的基礎上，多考慮了房屋的成本，包括抵押貸款、住宅保險、房地產中介費用以及維護和改造等成本（占比近三成）。

英國央行當前並重 CPI 及 CPIH 為參考通膨的指標，瞄準通膨目標 2% 。",https://www.macromicro.me/collections/6509/uk-market-relative/1018/uk-cpi
歐元區-每月薪資追蹤(年增率) | 歐洲-消費/就業 | 圖組 | MacroMicro 財經M平方,"此圖顯示歐元區與歐洲各國每月薪資追蹤，主要參考愛爾蘭央行 2022年論文""Wage growth in Europe: evidence from job ads""提出的方法進行計算，主要使用 Indeed 網站上的平均職位薪資去計算年增率。

此方法與美國亞特蘭大聯儲計算薪資增長追蹤器的方法相似，差別在於本圖數據計算基準為「職位薪資成長」，亞特蘭大聯儲計算的目標為「個人薪資成長」。",https://www.macromicro.me/collections/37/eu-consumption-relative/62048/ea-wage-tracker-yoy-indeed
德英法-製造業指數[PMI] | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"德國、英國、法國為歐洲前三大經濟體。

IHS Markit 針對各國家大約 400 家企業的採購經理人發放產業問卷，調查當月景氣和上月相比有什麼變化。

PMI 指數反映經理人對於景氣前景的看法，大於 50，表示採購經理人「看好」製造業景氣成長；小於 50，則代表採購經理人「看衰」製造業景氣成長。
",https://www.macromicro.me/collections/42/eu-industry-relative/541/eu-pmi-eurozone-de-uk-fr
西班牙-實質GDP | 歐洲-GDP綜合指標 | 圖組 | MacroMicro 財經M平方,西班牙為歐洲前五大經濟體之一，屬於歐洲經濟體質較差的國家。歷史發展悠久，旅遊觀光成為該國重要產業。,https://www.macromicro.me/collections/35/eu-gdp-relative/522/eu-es-spain-real-gdp
Title not found,Meta description not found,https://www.macromicro.me//www.macromicro.me/collections/40/eu-trade-relative
法國-房價 | 歐洲-房地產 | 圖組 | MacroMicro 財經M平方,"房屋價格指數（HPI）反映住宅房地產市場的通貨膨脹，記錄住宅物業（公寓，獨立式住宅，聯排別墅等）的購買價格變化，包括新建房、現有房屋與住宅物業的土地部分。由於 HPI 只衡量市場價格，因此不包括自建住房。

HPI 適用於所有歐盟成員國，另外也包含英國，冰島，挪威和土耳其。除了個別國家外，歐盟統計局還為歐元區編製綜合指數。

法國政府透過法律約束（如空屋稅、鉅額增值稅等）抑制房價，因此法國房價指數相較其他歐元區國家成長速度較為溫和，另外法令也保障人民租屋權益，限制房東惡意漲租。

註：OECD 房價指數針對歐洲統計局所編製之 HPI 進行平滑化處理。",https://www.macromicro.me/collections/41/eu-estate-relative/495/eu-fr-france-house-price-index
Title not found,Meta description not found,https://www.macromicro.me//sc.macromicro.me/collections/37/eu-consumption-relative
義大利-零售銷售 | 歐洲-消費/就業 | 圖組 | MacroMicro 財經M平方,義大利消費占整體 GDP 約六成 ，其中包含一定比例的旅遊觀光，因此消費零售對於義大利整體經濟增長影響程度大。,https://www.macromicro.me/collections/37/eu-consumption-relative/439/eu-it-italy-retail-sales
歐洲-工業生產指數 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,"工業生產指數衡量工業部門的實質產出，被視為 GDP 公佈前估計產出的一個先行因子，可由該數據的變動計算景氣走勢。

其中，工業部門包含製造業、能源、半成品、資本財、耐久財、非耐久財；工業生產指數即是計算產出增加價值的部分（扣除增值稅），並對於物價做出調整以考慮產出的實質價值。",https://www.macromicro.me/collections/42/eu-industry-relative/506/eu-ea19-euro-area-industrial-production-index
德國-每日用電量 | 歐洲-製造/服務 | 圖組 | MacroMicro 財經M平方,德國每日用電量由德國聯邦銀行發布，更新頻率高，可以藉此觀察德國民間與製造業的景氣狀況。,https://www.macromicro.me/collections/42/eu-industry-relative/46196/germany-realized-electricity-consumption
歐元區-進出口 | 歐洲-對外貿易 | 圖組 | MacroMicro 財經M平方,歐元區經濟深受貿易狀況影響，觀察各項進出口表現，有助於了解歐元區經濟增長動能。,https://www.macromicro.me/collections/40/eu-trade-relative
西班牙-消費者物價指數 | 歐洲-物價 | 圖組 | MacroMicro 財經M平方,"西班牙調和消費者物價指數反映西班牙整體通貨膨脹的壓力，而核心調和消費者物價指數則另外扣除食物、菸酒和能源等波動較大的細項。

以下為各個主要項目權重：

1. 食物、菸酒：20 ~ 22%
2. 商品：24 ~ 26%
3. 能源：10 ~ 12%
4. 服務：41 ~ 43%",https://www.macromicro.me/collections/38/eu-price-relative/453/eu-es-spain-hicp-consumer-price-index
英國-票委投票利率 | 英國-市場指標 | 圖組 | MacroMicro 財經M平方,"英國央行貨幣政策委員會（Monetary Policy Committee, MPC）投票委員共有 9 位，此圖為每次利率決議票委投票平均利率與利率中位數。

當平均利率與利率中位數高於本次會議決議利率（基準利率）時，代表有部分委員認為本次升息幅度不夠大，將有可能在下次繼續投票升息；反之，當平均利率與利率中位數低於本次會議決議利率時，代表有部分委員認為本次降息幅度不夠大，將有可能在下次繼續投票降息。
",https://www.macromicro.me/collections/6509/uk-market-relative/46475/uk-boe-mpc-vote-rate
歐元區-經濟信心指數細項 | 歐洲-經濟信心指數 | 圖組 | MacroMicro 財經M平方,"歐元區經濟信心指數由五大指數組成：工業信心、服務業信心、消費者信心、營建信心、零售貿易信心。

指數在 0 以上，代表該細項為整體經濟信心指數提供「正貢獻」；指數在 0 以下，代表該係項為整體經濟信心指數提供「負貢獻」。

根據歐盟統計局公佈的指南，各細項權重占比為：

1. 工業信心：40%
2. 服務業信心：30% 
3. 消費者信心：20% 
4. 營建信心：5%
5. 零售貿易信心：5%",https://www.macromicro.me/collections/36/eu-economic-sentiment-relative/421/eu-ea19-euro-area-economic-sentiment-items
英國-長短天期利差 | 英國-市場指標 | 圖組 | MacroMicro 財經M平方,"長天期公債殖利率常被拿來檢視該國景氣通膨狀況，短天期則常被拿來預測該國利率決策。兩者利差則可透露英國景氣位置。
長短天期利差上升時，英國景氣風險提升，適合投資債券長短天期利差下降時，英國景氣風險下降，適合投資股票。",https://www.macromicro.me/collections/6509/uk-market-relative/4275/uk-yield-spread-vs-ftse100
英國-平均週薪 | 歐洲-消費/就業 | 圖組 | MacroMicro 財經M平方,英國國家統計局（Office of National Statistics）每月發布薪資數據，統計從園丁、藝術家、 IT 技術人員、銷售、和市場經理等 400 多個職位的平均工資。,https://www.macromicro.me/collections/37/eu-consumption-relative/1714/uk-weeklywage
